name,Tc
La1.85Sr0.15Cu0.9975Zn0.0025O4,34.8
La1.85Sr0.15Cu0.9975Co0.0025O4,34.8
La1.85Sr0.15Cu0.996Zn0.004O4,33.825
La1.85Sr0.15Cu0.996Fe0.004O4,29.4
La1.85Sr0.15Cu0.996Co0.004O4,30
La1.85Sr0.15Cu0.996Al0.004O4,30.4
La1.85Sr0.15Cu0.995Zn0.005O4,32.3
La1.85Sr0.15Cu0.995Ni0.005O4,34.50333333
La1.85Sr0.15Cu0.995Ga0.005O4,29.8
La1.85Sr0.15Cu0.995Fe0.005O4,30.82
La1.85Sr0.15Cu0.995Co0.005O4,33
La1.85Sr0.15Cu0.993Ni0.007O4,32.6
La1.85Sr0.15Cu0.993Fe0.007O4,26.25
La1.85Sr0.15Cu0.992Zn0.008O4,29.375
La1.85Sr0.15Cu0.992Al0.008O4,27.1
La1.85Sr0.15Cu0.9925Zn0.0075O4,28.7
La1.85Sr0.15Cu0.9925Co0.0075O4,30.6
La1.85Sr0.15Cu0.991Ni0.009O4,30
La1.85Sr0.15Cu0.991Fe0.009O4,19.85
La1.85Sr0.15Cu0.98Ti0.02O4,32.3
La1.85Sr0.15Cu0.98Ru0.02O4,10.8
La1.85Sr0.15Cu0.98Li0.02O4,36.5
La1.85Sr0.15Cu0.989Zn0.011O4,23.2
La1.85Sr0.15Cu0.988Zn0.012O4,21.95
La1.85Sr0.15Cu0.988Fe0.012O4,11.6
La1.85Sr0.15Cu0.988Co0.012O4,18.6
La1.85Sr0.15Cu0.988Al0.012O4,17.9
La1.85Sr0.15Cu0.9875Zn0.0125O4,22.3
La1.85Sr0.15Cu0.9875Co0.0125O4,22.9
La1.85Sr0.15Cu0.986Ni0.014O4,27.9
La1.85Sr0.15Cu0.985Zn0.015O4,20.175
La1.85Sr0.15Cu0.985Ni0.015O4,27.7
La1.85Sr0.15Cu0.985Ga0.015O4,13.7
La1.85Sr0.15Cu0.985Fe0.015O4,5.2
La1.85Sr0.15Cu0.985Co0.015O4,14.75
La1.85Sr0.15Cu0.985Al0.015O4,15
La1.85Sr0.15Cu0.984Zn0.016O4,19
La1.85Sr0.15Cu0.983Zn0.017O4,19.4
La1.85Sr0.15Cu0.982Zn0.018O4,12.6
La1.85Sr0.15Cu0.982Ni0.018O4,22.5
La1.85Sr0.15Cu0.982Fe0.018O4,0.1
La1.85Sr0.15Cu0.982Co0.018O4,8.9
La1.85Sr0.15Cu0.982Al0.018O4,9.1
La1.85Sr0.15Cu0.9825Zn0.0175O4,15
La1.85Sr0.15Cu0.9825Co0.0175O4,13.2
La1.85Sr0.15Cu0.97Zn0.03O4,1.05
La1.85Sr0.15Cu0.97Ru0.03O4,10.8
La1.85Sr0.15Cu0.97Ni0.03O4,13.975
La1.85Sr0.15Cu0.97Li0.03O4,33.5
La1.85Sr0.15Cu0.979Co0.021O4,3
La1.85Sr0.15Cu0.979Al0.021O4,3.7
La1.85Sr0.15Cu0.978Zn0.022O4,13.6
La1.85Sr0.15Cu0.977Ga0.023O4,0.9
La1.85Sr0.15Cu0.9775Zn0.0225O4,8
La1.85Sr0.15Cu0.976Zn0.024O4,6.6
La1.85Sr0.15Cu0.976Co0.024O4,4.4
La1.85Sr0.15Cu0.975Zn0.025O4,7.3
La1.85Sr0.15Cu0.975Ni0.025O4,19.98
La1.85Sr0.15Cu0.975Ga0.025O4,0.35
La1.85Sr0.15Cu0.973Zn0.027O4,2.8
La1.85Sr0.15Cu0.973Co0.027O4,2.5
La1.85Sr0.15Cu0.9725Zn0.0275O4,1.2
La1.85Sr0.15Cu0.971Ni0.029O4,11.6
La1.85Sr0.15Cu0.96Ti0.04O4,26.1
La1.85Sr0.15Cu0.96Ni0.04O4,3.2005
La1.85Sr0.15Cu0.966Ni0.034O4,9.4
La1.85Sr0.15Cu0.95Ni0.05O4,2.1
La1.85Sr0.15Cu0.95Li0.05O4,27.2
La1.85Sr0.15Cu0.925Zn0.025O4,15
La1.85Sr0.15Cu0.8Mg0.2O4,15.6
La1.85Sr0.15Ca1Cu2O6.03,47.5
La1.85Sr0.12Ca0.016Ba0.014Cu1O4,30
La1.85Sr0.12Ca0.016Ba0.014Cu1O3.99,34.1
La1.85Sr0.11Ho0.04Cu1O4,12.8
La1.85Sr0.09Ca0.034Ba0.026Cu1O4,28.5
La1.85Sr0.09Ca0.034Ba0.026Cu1O3.99,32.2
La1.85Sr0.06Ca0.05Ba0.04Cu1O4,27
La1.85Sr0.06Ca0.05Ba0.04Cu1O3.99,30
La1.85Sr0.03Ca0.066Ba0.054Cu1O4,24
La1.85Sr0.038Ba0.112Cu1O4,32
La1.85Sr0.016Ca0.074Ba0.06Cu1O4.01,25.4
La1.85Sr0.016Ca0.074Ba0.06Cu1O4,23.5
La1.85Nd0Ca1.15Cu2O5.99,23
La1.85Ce0.15Cu1O4,9.25
La1.85Ca0.989Sr0.161Cu2O5.93,13
La1.85Ca0.15Cu1O3.942,19
La1.85Ca0.082Ba0.068Cu1O4,20
La1.858Ba0.142Cu1O4,29
La1.855Sr0.145Cu1O4,33.55
La1.855Sr0.145Cu0.99Zn0.01O4,24.7
La1.855Sr0.145Cu0.99Ni0.01O4,33
La1.84Y0.04Sr0.12Cu1O4,17
La1.84Sr0.16Cu0.99Mn0.01O4,30.4
La1.84Sr0.16Cu0.99Fe0.01O4,32.5
La1.84Sr0.16Cu0.99Co0.01O4,29.5
La1.84Sr0.16Cu0.987Ni0.013O4,25
La1.84Sr0.16Cu0.97Zn0.03O4,7.85
La1.84Sr0.16Cu0.975Ni0.025O4,15
La1.84Sr0.05Ca0.11Cu1O4,33.2
La1.84Ce0.16Cu1O4,1.5
La1.84Ca0.16Cu1O4,34
La1.84Ba0.16Cu0.99Zn0.01O4,12.4
La1.84Ba0.16Cu0.99Ga0.01O4,8.3
La1.847Sr0.153Cu1O4,39.25
La1.845Nd0.04Sr0.115Cu1O4,28.5
La1.845Ba0.155Cu1O4,26
La1.843Ba0.157Cu1O4,25.3
La1.842Nd0.008Sr0.036Ba0.114Cu1O4,31.7
La1.842Nd0.008Sr0.036Ba0.114Cu1O3.98,31.7
La1.842Ba0.158Cu0.99Ni0.01O4,19
La1.83Sr0.17Cu0.99Zn0.01O4,25
La1.83Sr0.17Cu0.99Ru0.01O4,30.55
La1.83Sr0.17Cu0.99Ni0.01O4,30.1
La1.83Sr0.17Cu0.98Ni0.02O4,22.45
La1.83Sr0.17Cu0.98Mn0.02O4,18.1
La1.83Sr0.17Cu0.98Co0.02O4,17
La1.83Sr0.17Cu0.97Ni0.03O4,14.8
La1.83Sr0.17Cu0.96Ni0.04O4,7.233333333
La1.83Sr0.17Cu0.94Fe0.06O4,26.5
La1.83Sr0.17Cu0.65Ni0.35O4,13.5
La1.83Sr0.15Na0.02Cu1O4,37
La1.83Nd0.1Ba0.07Cu1O4,16
La1.83Ca1.006Sr0.164Cu2O6.08,14.1
La1.83Ca0.17Cu1O4,34
La1.83Ba0.17Cu1O4,26.9
La1.837Sr0.162Cu1O4,36
La1.836Sr0.164Cu1O4,36.9
La1.836Sr0.164Cu0.99Ga0.01O4,26.9
La1.835Sr0.165Cu0.995Ni0.005O4,33
La1.835Nd0.04Sr0.125Cu1O4,32
La1.834Sr0.166Cu1O4,35
La1.834Sr0.166Cu0.99Zn0.01O4,26.5
La1.82Sr0.18Cu1O3.994,34
La1.82Sr0.18Cu1O3.987,33
La1.82Sr0.18Cu1O3.972,28
La1.82Sr0.18Cu1O3.967,22
La1.82Sr0.18Cu0.99Ru0.01O4,28.3
La1.82Sr0.18Cu0.98Mn0.02O4,37
La1.82Sr0.18Cu0.97Fe0.03O4,29
La1.82Sr0.18Cu0.97Co0.03O4,3
La1.82Nd0.03Sr0.15Cu1O4,34.2
La1.82Ca1.18Cu2O6,55
La1.82Ca1.16Y0.02Cu2O6,40
La1.82Ca0.18Cu1O4,33
La1.82Ba0.18Cu1O4,23.1
La1.82Ba0.18Cu0.99Zn0.01O4,13.9
La1.82Ba0.18Cu0.99Ga0.01O4,8.6
La1.828Sr0.172Cu1O4,39.35
La1.825Sr0.175Cu0.99Ru0.01O4,29.6
La1.825Sr0.175Cu0.985Ni0.015O4,25
La1.825Ba0.175Cu1O4,26.2
La1.823Ba0.177Cu1O4,25.5
La1.822Sr0.178Cu1O4,36
La1.822Ba0.178Cu0.99Ni0.01O4,18.2
La1.821Ce0.179Cu1O4,7.225
La1.81Sr0.19Cu0.99Zn0.01O4,19
La1.81Sr0.19Cu0.99Ru0.01O4,26.5
La1.81Sr0.19Cu0.995Zn0.005O4,29
La1.81Sr0.19Cu0.98Ti0.02O4,33
La1.81Sr0.19Cu0.98Mn0.02O4,37
La1.81Sr0.19Cu0.94Ni0.06O4,26.4
La1.81Sr0.19Cu0.94Fe0.06O4,28.6
La1.81Sr0.19Cu0.94Co0.06O4,31.8
La1.81Sr0.15Ho0.04Cu1O4,31.65
La1.81Ho0.04Sr0.15Cu1O4,32
La1.81Ca0.19Cu1O4,32
La1.815Sr0.185Cu1O3.964,33.2
La1.815Sr0.185Cu0.99Zn0.01O4,24
La1.812Sr0.188Cu1O4,33.7
La1.812Nd0.038Sr0.026Ba0.124Cu1O4,31.1
La1.805Sr0.195Cu0.99Zn0.01O4,20
La1.805Sr0.195Cu0.98Ru0.02O4,14.1
La1.805Nd0.08Sr0.115Cu1O4,27.5
La1.801Ba0.199Cu1O4,23.5
La1.7Yb0.4Ba1.7Ca0.8Cu5O11.795,76
La1.7Sr0.3Cu1O3.997,10.2
La1.7Sr0.3Cu0.9Mn0.1O4,37
La1.7Sr0.15Na0.15Cu1O4,37
La1.7Sm0.3Cu1O4,25
La1.7Pr0.3Ca0.6Ba2Cu4.6O10.8862,47.6
La1.7Nd0.3Ca0.6Ba2Cu4.6O11.892,78
La1.7Nd0.3Ba2Ca0.6Cu4.6O7.135,77
La1.7Nd0.2Ba0.1Cu1O4,15
La1.7Nd0.15Ca0.056Ba0.094Cu1O4,16
La1.7Gd1.3Ca1Ba2.2Sr0.8Cu6.44In0.56O16.6,30
La1.7Gd0.3Ba2Ca0.6Cu4.6O10.9,64
La1.7Er0.3Ba2Ca0.6Cu4.6O10.92,70
La1.7Ba0.3Cu1O4,9.7
La1.7Ba0.3Cu0.99Zn0.01O4,5
La1.79Sr0.21Cu0.99Zn0.01O4,20
La1.79Sr0.21Cu0.99Ru0.01O4,22.1
La1.79Sr0.21Cu0.995Zn0.005O4,20
La1.79Sr0.21Cu0.98Ru0.02O4,11.2
La1.79Sr0.21Cu0.96Mn0.04O4,37
La1.79Sr0.21Cu0.94Ni0.06O4,28.3
La1.79Sr0.21Cu0.94Fe0.06O4,2.8
La1.79Sr0.21Cu0.94Co0.06O4,31.8
La1.79Nd0.1Ba0.11Cu1O4,13
La1.798Sr0.202Cu1O4,30.5
La1.798Nd0.052Ca0.15Cu1O4,31.6
La1.798Nd0.052Ca0.15Cu1O3.96,31.6
La1.795Sr0.205Cu0.98Ru0.02O4,15.5
La1.795Nd0.08Sr0.125Cu1O4,29.5
La1.78Sr0.22Cu1O3.945,34.8
La1.78Sr0.22Cu0.99Zn0.01O4,16.76666667
La1.78Sr0.22Cu0.9975Zn0.0025O4,19.25
La1.78Sr0.22Cu0.993Zn0.007O4,18
La1.78Sr0.22Cu0.98Zn0.02O4,9.555
La1.78Sr0.22Cu0.985Zn0.015O4,10
La1.78Sr0.22Cu0.97Zn0.03O4,3.3
La1.78Sr0.22Cu0.97Ru0.03O4,15.6
La1.78Sr0.22Cu0.95Ni0.05O4,2.05
La1.78Sr0.22Cu0.92Ni0.08O4,21
La1.788Sr0.213Cu1O4,23
La1.785Nd0.1Sr0.115Cu1O4,27
La1.782Sr0.218Cu1O4,25
La1.782Ba0.218Cu1O4,21.6
La1.77Sr0.23Cu1O4,21.15
La1.77Sr0.23Cu0.99Ni0.01O4,18
La1.77Sr0.23Cu0.995Zn0.005O4,18
La1.77Sr0.23Cu0.96Ti0.04O4,32.8
La1.77Sr0.23Cu0.96Mn0.04O4,37
La1.77Sr0.23Cu0.94Ni0.06O4,31.5
La1.77Sr0.23Cu0.94Mn0.06O4,34
La1.77Sr0.23Cu0.94Fe0.06O4,30.5
La1.77Sr0.23Cu0.94Co0.06O4,32.5
La1.77Sr0.23Ca1Cu2O6.03,51.5
La1.776Nd0.074Sr0.014Ba0.136Cu1O4.03,30
La1.776Nd0.074Sr0.014Ba0.136Cu1O4,30
La1.775Sr0.225Cu1O4,21.5
La1.775Sr0.225Cu0.995Ni0.005O4,21
La1.775Nd0.1Sr0.125Cu1O4,27
La1.775Nd0.125Sr0.1Cu1O4,26
La1.774Sr0.226Cu1O4,19.8
La1.76Sr0.2Ho0.04Cu1O4,27.85
La1.76Sr0.24Cu1O4,17.7
La1.76Sr0.24Cu0.995Zn0.005O4,13
La1.76Sr0.24Cu0.97Ru0.03O4,16.1
La1.76Sr0.24Cu0.94Mn0.06O4,35.5
La1.76Nd0.125Sr0.115Cu1O4,25.5
La1.76Ba0.24Cu1O4,14
La1.765Nd0.125Sr0.11Cu1O4,26
La1.763Sr0.237Cu1O4,13
La1.762Sr0.238Cu1O4,19.5
La1.75Sr0.25Cu1O4.07,37
La1.75Sr0.25Cu1O3.93,15
La1.75Sr0.25Cu1O3.921,19.6
La1.75Sr0.25Cu1H0.1O4,26.8
La1.75Sr0.25Cu0.98Ni0.02O4,8.1
La1.75Sr0.25Cu0.97Ru0.03O4,15.3
La1.75Sr0.25Cu0.97Ni0.03O4,4.7
La1.75Sr0.25Cu0.94Ni0.06O4,36.5
La1.75Sr0.25Cu0.94Fe0.06O4,30.5
La1.75Sr0.25Cu0.94Co0.06O4,36.4
La1.75Sr0.15Na0.1Cu1O4,37
La1.75Pr0.1Sr0.15Cu1O4,37.4
La1.75Nd0.1Sr0.15Cu1O4,31.75
La1.75Nd0.1Ca0.064Ba0.086Cu1O4.03,20.6
La1.75Nd0.1Ca0.064Ba0.086Cu1O4,18
La1.75Nd0.1Ba0.15Cu1O4,12
La1.75Nd0.125Sr0.125Cu1O4,17.5
La1.75Er0.25Ba2Ca0.5Cu4.5O10.662,66
La1.75Ca1.25Cu2O5.99,47.7
La1.75Ca0.15Nd0.1Cu1O4,30.5
La1.7575Pr0.0925Sr0.15Cu1O4,37
La1.751Ba0.249Cu1O4,13.7
La1.74Sr0.26Cu1O4,9.5875
La1.74Nd0.1Ba0.16Cu1O4,16.9
La1.74Nd0.125Sr0.135Cu1O4,21
La1.745Nd0.14Sr0.115Cu1O4,17.5
La1.73Sr0.27Cu1O3.913,30.6
La1.73Sr0.27Cu0.97Ru0.03O4,14.1
La1.73Sr0.27Cu0.94Ti0.06O4,30
La1.73Sr0.27Cu0.94Ni0.06O4,34.4
La1.73Sr0.27Cu0.94Mn0.06O4,37
La1.73Sr0.27Cu0.94Fe0.06O4,32.5
La1.73Sr0.27Cu0.94Co0.06O4,34
La1.73Sr0.27Cu0.92Mn0.08O4,37
La1.73Nd0.12Sr0.15Cu1O4,26.3
La1.737Sr0.263Cu1O4,8
La1.736Nd0.117Ca0.138Ba0.012Cu1O4,29.4
La1.736Nd0.116Ba0.15Cu1O4.03,29
La1.736Nd0.116Ba0.15Cu1O4,29
La1.736Nd0.114Ca0.138Ba0.012Cu1O4.02,29.4
La1.735Nd0.15Sr0.115Cu1O4,16.5
La1.735Nd0.14Sr0.125Cu1O4,15
La1.72Sr0.28Cu1O4,4.98
La1.72Nd0.2Ba0.08Cu1O4,16.9
La1.72Nd0.1Ba0.18Cu1O4,19.8
La1.725Nd0.15Sr0.125Cu1O4,12.5
La1.725Nd0.125Sr0.15Cu1O4,33.5
La1.71Sr0.29Cu0.94Ni0.06O4,30.4
La1.71Sr0.29Cu0.94Fe0.06O4,32.5
La1.71Sr0.29Cu0.94Co0.06O4,33
La1.71Sr0.25Ho0.04Cu1O4,9.95
La1.715Nd0.125Sr0.16Cu1O4,35
La1.6Pr0.4Ca0.8Ba2Cu4.8O11.1064,54
La1.6Nd0.2Ba0.2Cu1O4,11
La1.6Gd0.4Ba2Ca0.8Cu4.8O11.401,76
La1.6Er0.4Ba2Ca0.8Cu4.8O11.424,76
La1.6Ba0.4Cu1O4,4.2
La1.69Sr0.31Cu0.94Fe0.06O4,28.4
La1.69Sr0.31Cu0.94Co0.06O4,31
La1.69Sr0.31Cu0.92Ti0.08O4,30
La1.69Nd0.2Ba0.11Cu1O4,8.2
La1.685Nd0.2Sr0.115Cu1O4,11
La1.67Sr0.33Cu1O4,37
La1.67Sr0.33Cu0.94Co0.06O4,29
La1.675Nd0.2Sr0.125Cu1O4,10.5
La1.665Pr0.185Sr0.15Cu1O4,35
La1.65Sr0.35Cu0.9Ti0.1O4,29.9
La1.65Sm0.15Sr0.2Cu1O4,24
La1.65Nd0.2Ca1.15Cu2O5.99,5
La1.65Nd0.2Ca0.122Ba0.028Cu1O4,27.1
La1.65Nd0.2Ca0.122Ba0.028Cu1O3.99,27.1
La1.65Er0.35Ba2Ca0.7Cu4.7O11.166,71
La1.65Ca0.15Nd0.2Cu1O4,30
La1.65Ba1.5Ca0.35Cu3O6.79,72
La1.65Ba0.35Cu1O4,4.2
La1.64Nd0.2Ba0.16Cu1O4,12
La1.64Eu0.2Sr0.16Cu1O4,10
La1.62Nd0.2Ba0.18Cu1O4,14.9
La1.5Yb0.5Ba1.5Ca1Cu5O11.785,76
La1.5Sm0.3Sr0.2Cu1O4,17
La1.5Pr0.5Ca1Ba2Cu5O11.782,57.7
La1.5Nd0.5Ca1Ba2Cu5O11.872,78
La1.5Nd0.5Ca1Ba2Cu5O11.583,79
La1.5Nd0.5Ca1Ba2Cu4.95Mo0.05O11.345,76
La1.5Nd0.5Ca1Ba2Cu4.85Mo0.15O11.322,70
La1.5Nd0.5Ca1Ba2Cu4.75Mo0.25O11.143,70
La1.5Nd0.5Ca1Ba2Cu4.5Mo0.5O11.119,50
La1.5Nd0.5Ba2Ca1Cu5O7.123,78
La1.5Nd0.4Sr0.1Cu1O4,8.906666667
La1.5Nd0.4Ba0.1Cu1O4,9.95
La1.5Gd0.5Ba2Ca1Cu5O11.892,79
La1.5Er0.5Ba2Ca1Cu5O11.907,78
La1.5Ba1Sr0.5Cu3O6.955,26.9
La1.5Ba1Ca0.5Cu3O7.195,74
La1.5Ba1Ca0.5Cu3O7.126,67
La1.5Ba1Ca0.5Cu3O6.981,50
La1.5Ba1Ca0.5Cu3O6.801,30
La1.5Ba1.4Ca0.1Cu3O6.964,35
La1.5Ba1.4Ca0.1Cu3O6.932,25
La1.5Ba1.4Ca0.1Cu3O6.912,13.5
La1.5Ba1.3Ca0.2Cu3O7.002,16
La1.5Ba1.3Ca0.2Cu3O6.957,35
La1.5Ba1.3Ca0.2Cu3O6.918,25
La1.5Ba1.3Ca0.2Cu3O6.897,16
La1.5Ba1.1Ca0.4Cu3O7.082,62
La1.5Ba1.1Ca0.4Cu3O7.05,55
La1.5Ba1.1Ca0.4Cu3O6.969,40
La1.5Ba1.1Ca0.4Cu3O6.764,25
La1.59Na0.41Cu1O4,18
La1.575Nd0.3Sr0.125Cu1O4,9
La1.562Nd0.288Ca0.106Ba0.044Cu1O4,23
La1.562Nd0.288Ca0.106Ba0.044Cu1O3.98,23
La1.55Sr0.15Na0.3Cu1O4,37
La1.55Er0.45Ba2Ca0.9Cu4.9O11.664,76
La1.55Ca0.15Nd0.3Cu1O4,28
La1.52Nd0.4Sr0.08Cu1O4,7.98
La1.52Nd0.4Ba0.08Cu1O4,11
La1.4Ba1.5Ca0.1Cu3O6.982,51
La1.4Ba1.5Ca0.1Cu3O6.943,40
La1.4Ba1.5Ca0.1Cu3O6.903,25
La1.48Pr0.37Sr0.15Cu1O4,34
La1.48Nd0.4Sr0.12Cu1O4,7.072857143
La1.475Nd0.4Ba0.125Cu1O4,7.5
La1.45Ca0.15Nd0.4Cu1O4,27.5
La1.425Nd0.4Sr0.175Cu1O4,25
La1.3Yb0.6Ba1.3Ca1.2Cu5O11.74,73
La1.3Ba1.7SrCu3O6.885,32
La1.3Ba1.5Sr0.2Cu3O6.901,43.8
La1.3Ba1.5Ca0.2Cu3O6.94,52
La1.3Ba1.5Ca0.2Cu3O6.92,45
La1.3Ba1.5Ca0.2Cu3O6.72,48
La1.3Ba1.5Ca0.2Cu3O6.7,20
La1.3Ba1.4Sr0.3Cu3O6.91,50
La1.3Ba1.3Sr0.4Cu3O6.928,45.2
La1.3Ba1.2Sr0.5Cu3O6.955,38
La1.35Sm0.45Sr0.2Cu1O4,12
La1.35Pr0.5Sr0.15Cu1O4,34.3
La1.35Ca0.15Nd0.5Cu1O4,26
La1.35Ba1.5Ca0.15Cu3O6.67,43
La1.2Ba1.8Cu3O7.3,27
La1.2Ba1.8Cu3O7.2,27
La1.2Ba1.8Cu3O6.98,80
La1.2Ba1.5Ca0.3Cu3O7.06,75.2
La1.2Ba1.5Ca0.3Cu3O6.93,60
La1.2Ba1.5Ca0.3Cu3O6.72,27
La1.2Ba1.3Sr0.5Cu3O6.943,45.1
La1.295Pr0.555Sr0.15Cu1O4,33
La1.25Ca0.5Ba1.25Cu3O7.137,79.2
La1.25Ca0.4Ba1.35Cu3O7.141,77.8
La1.25Ca0.45Ba1.3Cu3O7.135,79.2
La1.25Ca0.3Ba1.45Cu3O7.11,67.1
La1.25Ca0.35Ba1.4Cu3O7.108,74.3
La1.25Ca0.2Ba1.55Cu3O7.082,50.2
La1.25Ca0.25Ba1.5Cu3O7.087,62.9
La1.25Ca0.1Ba1.65Cu3O7.06,38.8
La1.25Ca0.15Nd0.6Cu1O4,25
La1.25Ca0.15Ba1.6Cu3O7.052,45.6
La1.25Ca0.05Ba1.7Cu3O7.03,38.6
La1.25Ba1.75Cu3O7.07,40
La1.25Ba1.65Ca0.1Cu3O7.15,57.3
La1.25Ba1.5Ca0.25Cu3O6.74,70
La1.25Ba1.55Ca0.2Cu3O7.16,68.5
La1.25Ba1.45Ca0.3Cu3O7.15,75.2
La1.25Ba1.35Ca0.4Cu3O7.16,79.8
La1.1Yb0.7Ba1.1Ca1.4Cu5O11.692,70
La1.1Ba1.5Ca0.4Cu3O7.25,35
La1.1Ba1.5Ca0.4Cu3O7.17,70
La1.1Ba1.5Ca0.4Cu3O7.123,76
La1.1Ba1.5Ca0.4Cu3O7.11,77
La1.1Ba1.5Ca0.4Cu3O7.06,79
La1.1Ba1.5Ca0.4Cu3O6.97,70
La1.1Ba1.5Ca0.4Cu3O6.82,72
La1.1Ba1.5Ca0.4Cu3O6.76,34
La1.1Ba1.4Sr0.5Cu3O6.954,50.1
La1.14Nb2Se5.14,5.3
La1.14Nb1Se3.14,1.32
La1.13Pr0.72Sr0.15Cu1O4,32
La1.07Pr0.85Sr0.08Cu1O4,9
La1.05Ca0.15Nd0.8Cu1O4,24.5
La1.05Ba1.5Ca0.45Cu3O6.81,74
La1.04Pr0.85Sr0.11Cu1O4,17
La1.03Pr0.85Sr0.12Cu1O4,18
La1.02Pr0.85Sr0.13Cu1O4,22
La1.01Pr0.85Sr0.14Cu1O4,25
La1,5.343
La0.9Y0.1Ni1C2,2.29
La0.9Y0.1Fe1As1O0.6,25.6
La0.9Y0.1Fe1As1F0.1O0.9,7
La0.9Y0.1Fe0.995Mn0.005As1F0.11O0.89,24.1
La0.9Y0.1Co2B2,4.175
La0.9Th0.1Ni1C2,4.45
La0.9Th0.1,5.62
La0.9Sr0.1Ni1As1O1,3.7
La0.9Sr0.1Fe1As1O1,24.6
La0.9Sm0.1Bi1S2F0.5O0.5,2.93
La0.9Pr0.85Sr0.25Cu1O4,10
La0.9Pr0.1Se1,0.48
La0.9Pr0.1Pt2.1B2.4C1.2,9
La0.9Pr0.1Pb3,2.58
La0.9Pr0.1Ba2Cu3O7,68.3
La0.9Pr0.1Ba1.5Sr0.5Cu3O6.904,44
La0.9Nd0.1Pt2.1B2.4C1.2,9.4
La0.9Nd0.1Pt1Si1,1.42
La0.9Ce0.1Ru4P12,4.8
La0.9Ce0.1Ru2,3.012
La0.9Ca0.1Fe1P1O1,5.67
La0.9Ca0.1Ba1.5Sr0.5Cu3O6.847,68
La0.9Ba1.5Ca0.6Cu3O6.74,73
La0.99Yb0.01,5.5
La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,7.5
La0.99Y0.01,5.5
La0.99Tb0.01,2.53
La0.99Sm0.01,4.5
La0.99Pr0.01,5.265
La0.99Nd0.01Pt1Si1,3.71
La0.99Nd0.01,4.915
La0.99Lu0.01,5.595
La0.999Gd0.001Al2,2.78
La0.9997Ce0.0003Pt1Si1,3.2
La0.9991Ce0.0009Pt1Si1,2.03
La0.998Gd0.002Al2,2.39
La0.9989Ce0.0011Rh3B2,1.67
La0.9989Ce0.0011Pt1Si1,1.5
La0.9985Tb0.0015Al2,2.9
La0.997Gd0.003Al2,1.89
La0.9978Ce0.0022Rh3B2,1.07
La0.9974Tb0.0026,5.28
La0.9973Ce0.0027Rh3B2,0.38
La0.996Tb0.004Al2,2.4
La0.996Gd0.004Al2,1.38
La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,2.89
La0.995Gd0.005Al2,0.932
La0.9941Tb0.0059Al2,1.996
La0.992Tb0.008Al2,1.61
La0.9916Sm0.0084,4.22
La0.9911Tb0.0089Al2,1.425
La0.98Pr0.02Ru2,1.92
La0.98Nd0.02Pt1Si1,3.42
La0.98Nd0.02,3.77
La0.98Lu0.02,4.643
La0.98Gd0.02Ru2,3.23
La0.988Tb0.012Al2,0.94
La0.987Tb0.013,1.38
La0.987Gd0.013Sn3,5.94
La0.9837Ce0.0163Sn3,4.33
La0.97Pr0.85Sr0.18Cu1O4,28
La0.97Nd0.03Pt1Si1,3.27
La0.97Gd0.03Ru2,2.73
La0.9795Sm0.0205,1.27
La0.9709Ce0.0291Sn3,3.47
La0.96Sr0.04Fe1As1O1,3.65
La0.96Nd0.04Pt1Si1,3.04
La0.96Nd0.04,1.705
La0.96Gd0.04Ru2,2.27
La0.967Pr0.033Tl3,1.16
La0.9647Ce0.0333Sn3,3.03
La0.962Tm0.038Sn3,5.49
La0.95Y0.05Ni1C2,2.79
La0.95Y0.05Fe0.995Mn0.005As1F0.11O0.89,18.6
La0.95Y0.05F0.5Bi1S2O0.5,2.5
La0.95Y0.05,5.4
La0.95Pr0.85Sr0.2Cu1O4,27
La0.95Pr0.05Se1,0.7
La0.95Pr0.05Pb3,3.3
La0.95Nd0.05Pt1Si1,2.76
La0.95Gd0.05Ru2,1.61
La0.95Ce0.05Ru4P12,6.8
La0.95Ce0.05Ru2,3.616
La0.95Ca0.05Ba1.5Sr0.5Cu3O6.878,66
La0.951Lu0.049,4.37
La0.94Nd0.06Pt1Si1,2.56
La0.94Mo6Se8,11
La0.9481Ce0.0519Sn3,1.92
La0.9462Ce0.0538Sn3,1.86
La0.93Yb0.07,3.56
La0.93Pr0.07Tl3,0.8
La0.93Nd0.07Pt1Si1,2.29
La0.936Gd0.064Sn3,3.76
La0.933Gd0.067Sn3,4.64
La0.92Tm0.08Sn3,5.17
La0.92Tm0.08Ru3Si2,6.8
La0.92Sr0.08Fe1As1O1,18.9
La0.92Pr0.85Sr0.23Cu1O4,17
La0.92Nd0.08Pt1Si1,2.04
La0.92Lu0.08,3.72
La0.92Gd0.08Sn3,4.28
La0.925Pr0.925Sr0.15Cu1O4,32
La0.91Nd0.09Pt1Si1,1.73
La0.91Lu0.09,3.28
La0.908Tm0.092Sn3,4.18
La0.901Pr0.099Tl3,0.55
La0.8Zr0.2Bi1S2O1,1.66
La0.8Y0.2Ni1C2,1.26
La0.8Y0.2Fe1As1O0.7,34
La0.8Y0.2Fe1As1O0.6,32.5
La0.8Y0.2Fe1As1F0.1O0.9,32
La0.8Y0.2Fe1As1F0.11O0.89,30.3
